"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SI","2017-08-05","99.3","0.7964","6.5493","Eric Thames",519346,621237,"field_out","hit_into_play",,,,,12,"Eric Thames grounds out to first baseman Logan Morrison.  ","R","L","L","TB","MIL","X",3,"ground_ball",1,2,2017,"1.0627","1.0528","1.2405","3.1579",444489,542979,"null",2,9,"Top","155.70","170.02",,,467092,,"null","-1.2417","-144.1838","-6.2599","15.0168","34.6245","-16.3179","3.6624","1.4408","80","39.6","24.3","98.8390","2051","6.2190",491744,621237,467092,489149,543543,446334,588751,572816,605480,519306,"54.2812","0.084","0.058","0.00",1,0,0,1,67,"4","Sinker",0,3,3,0,3,0,3,0,"Strategic","Standard"
"FF","2017-08-05","96.6","-0.5594","6.4952","Eric Thames",519346,592773,"strikeout","swinging_strike",,,,,13,"Eric Thames strikes out swinging.  ","R","L","R","TB","MIL","S",2,"null",3,2,2017,"-0.8550","1.5619","-1.4166","2.1024","null","null","null",1,8,"Top","null","null",,,491696,,"null","-0.3570","-140.0507","-9.5551","-11.0876","32.4957","-9.7808","3.6601","1.4384","null","null","null","95.9940","2296","6.1980",491744,592773,491696,489149,543543,446334,588751,572816,605480,519306,"54.3020","null","null","0.00",1,0,0,"null",52,"8","4-Seam Fastball",0,1,1,0,1,0,1,0,"Strategic","Standard"
"FF","2017-08-05","92.3","-1.3520","5.8820","Eric Thames",519346,502171,"walk","ball",,,,,14,"Eric Thames walks.  ","R","L","R","TB","MIL","B","null","null",3,2,2017,"-1.5090","1.0608","1.1709","2.0840","null","null","null",2,5,"Top","null","null",,,491696,,"null","9.5346","-133.7074","-6.0066","-19.9188","28.6822","-18.5529","3.4389","1.4214","null","null","null","91.3960","2137","5.9750",491744,502171,491696,489149,543543,446334,588751,572816,605480,519306,"54.5244","null","null","0.70",1,0,0,"null",32,"7","4-Seam Fastball",0,1,1,0,1,0,1,0,"Strategic","Standard"
"FS","2017-08-05","87.6","-1.4207","6.1265","Eric Thames",519346,502171,"strikeout","called_strike",,,,,2,"Eric Thames called out on strikes.  ","R","L","R","TB","MIL","S",2,"null",3,2,2017,"-1.4541","0.6012","-0.2483","3.3902","null","null","null",1,3,"Top","null","null",,,491696,,"null","5.5818","-127.2019","-1.6610","-16.3777","24.5117","-25.7783","3.4194","1.4408","null","null","null","86.1230","1659","5.3190",491744,502171,491696,489149,543543,446334,588751,572816,605480,519306,"55.1810","null","null","0.00",1,0,0,"null",17,"6","Split Finger",0,1,1,0,1,0,1,0,"Strategic","Standard"
"KC","2017-08-05","82.1","-1.5717","6.0186","Eric Thames",519346,502171,"strikeout","swinging_strike_blocked",,,,,14,"Eric Thames strikes out swinging.  ","R","L","R","TB","MIL","S",2,"null",2,2,2017,"0.0777","-1.7183","0.9674","-0.5809","null","null","null",0,1,"Top","null","null",,,491696,,"null","5.4507","-119.1017","-5.0351","-0.4375","24.8686","-46.9359","3.6596","1.4379","null","null","null","79.6730","2486","4.9760",491744,502171,491696,489149,543543,446334,588751,572816,605480,519306,"55.5233","null","null","0.00",1,0,0,"null",1,"7","Knuckle Curve",0,0,0,0,0,0,0,0,"Strategic","Standard"
"CH","2017-08-04","79.3","-2.6464","4.9526","Eric Thames",519346,489265,"field_out","hit_into_play",,,,,8,"Eric Thames flies out to center fielder Mallex Smith.  ","R","L","R","TB","MIL","X",8,"fly_ball",1,2,2017,"-1.8245","0.5465","-0.1366","2.0344","null","null","null",0,8,"Top","141.51","80.29",,,467092,,"null","8.9080","-115.0394","-0.5987","-17.9395","21.2236","-27.3876","3.3710","1.5350","316","89.2","39.3","null","2043","6.5124",491729,489265,467092,446263,543543,446334,621002,572816,605480,519306,"53.9879","0.019","0.035","0.00",1,0,0,3,59,"4","Changeup",0,2,2,0,2,0,2,0,"null","null"
"FF","2017-08-04","91.2","-1.2500","6.7426","Eric Thames",519346,607188,"strikeout","called_strike",,,,,4,"Eric Thames called out on strikes.  ","R","L","R","TB","MIL","S",2,"null",1,2,2017,"-0.1506","1.7144","-0.7699","2.1984","null","null",606115,1,5,"Top","null","null",,,467092,,"null","1.4981","-132.1687","-8.9373","-2.0479","28.4851","-10.8589","3.2007","1.4798","null","null","null","89.8590","2235","5.7100",491729,607188,467092,446263,543543,446334,621002,572816,605480,519306,"54.7901","null","null","0.00",1,0,0,"null",39,"4","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2017-08-04","75.2","-1.6656","6.4073","Eric Thames",519346,607188,"single","hit_into_play_score",,,,,7,"Eric Thames singles on a ground ball to right fielder Steven Souza Jr.   Orlando Arcia scores.  ","R","L","R","TB","MIL","X",9,"ground_ball",2,2,2017,"0.2897","-1.2485","-0.4887","1.8509",606115,"null","null",0,3,"Top","191.70","121.36",,,467092,,"null","1.9189","-109.2731","-0.0967","1.9094","20.4549","-42.1892","3.6598","1.4380","59","100.9","1.9","74.2880","2161","5.8290",491729,607188,467092,446263,543543,446334,621002,572816,605480,519306,"54.6707","0.512","0.476","0.90",1,1,0,4,22,"6","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FS","2017-08-04","80.8","-1.7461","6.5919","Eric Thames",519346,607188,"strikeout","swinging_strike",,,,,11,"Eric Thames strikes out swinging.  ","R","L","R","TB","MIL","S",2,"null",0,2,2017,"-0.8931","0.3138","-1.3130","2.8224","null","null","null",0,1,"Top","null","null",,,467092,,"null","2.4937","-117.2884","-2.2958","-8.3317","20.4817","-29.2642","3.6598","1.4380","null","null","null","78.9240","973","4.9360",491729,607188,467092,446263,543543,446334,621002,572816,605480,519306,"55.5639","null","null","0.00",1,0,0,"null",1,"3","Split Finger",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-08-03","94.3","0.6636","6.3984","Eric Thames",519346,446399,"strikeout","swinging_strike",,,,,4,"Eric Thames strikes out swinging.  ","R","L","L","MIL","STL","S",2,"null",2,2,2017,"0.7330","1.6175","-0.5018","2.3199","null","null","null",2,6,"Bot","null","null",,,425877,,"null","-4.5178","-136.7132","-8.2395","9.9133","27.9204","-10.8879","3.5648","1.3419","null","null","null","93.0020","2190","5.5520",491721,446399,425877,572761,543939,576397,594824,500874,502054,572039,"54.9466","null","null","0.00",1,0,0,"null",51,"5","4-Seam Fastball",2,1,2,1,1,2,2,1,"Strategic","Standard"
"FC","2017-08-03","91.2","-0.9755","6.4528","Eric Thames",519346,608379,"field_out","hit_into_play",,,,,6,"Eric Thames lines out sharply to second baseman Kolten Wong.  ","R","L","R","MIL","STL","X",4,"line_drive",0,0,2017,"0.3345","1.3448","0.3562","2.1755","null","null",490063,2,4,"Bot","154.63","147.32",,,425877,,"null","2.6446","-132.5802","-7.9037","3.5153","26.1962","-14.5536","3.5648","1.3419","151","93.1","11.0","92.3510","2179","6.8530",491721,608379,425877,572761,543939,576397,594824,500874,502054,572039,"53.6457","0.814","0.767","0.00",1,0,0,4,32,"1","Cutter",1,0,1,0,0,1,1,0,"Standard","Standard"
"CH","2017-08-03","88.6","-0.8416","6.7212","Eric Thames",519346,608379,"field_out","hit_into_play",,,,,11,"Eric Thames grounds out softly, pitcher Michael Wacha to first baseman Matt Carpenter.  ","R","L","R","MIL","STL","X",1,"ground_ball",0,1,2017,"-1.0071","1.1460","-0.8499","2.8153","null",542908,606115,2,2,"Bot","128.42","184.45",,,425877,,"null","2.1207","-128.9009","-5.9743","-11.8454","25.5058","-18.1745","3.7442","1.4347","2","68.8","-55.0","89.5180","1720","6.7500",491721,608379,425877,572761,543939,576397,594824,500874,502054,572039,"53.7480","0.149","0.138","0.00",1,0,0,2,17,"2","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2017-08-03","90.6","-0.9118","6.5195","Eric Thames",519346,608379,"strikeout","swinging_strike",,,,,14,"Eric Thames strikes out swinging.  ","R","L","R","MIL","STL","S",2,"null",2,2,2017,"0.4767","0.9351","1.1103","1.7141","null","null","null",0,1,"Bot","null","null",,,425877,,"null","4.0622","-131.7301","-8.2571","4.9614","24.5105","-19.5841","3.5650","1.3421","null","null","null","92.0720","2107","6.9310",491721,608379,425877,572761,543939,576397,594824,500874,502054,572039,"53.5676","null","null","0.00",1,0,0,"null",5,"8","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"CH","2017-08-02","87.9","-0.3186","6.0031","Eric Thames",519346,572096,"strikeout","swinging_strike",,,,,11,"Eric Thames strikes out swinging.  ","R","L","R","MIL","STL","S",2,"null",1,2,2017,"-0.7998","1.2935","-0.8689","2.8805","null","null","null",2,9,"Bot","null","null",,,425877,,"null","0.2805","-127.8369","-4.1082","-8.7522","23.4865","-17.5599","3.1538","1.5349","null","null","null","87.6190","1456","5.8910",491707,572096,425877,572228,594824,576397,657557,545341,502054,572039,"54.6070","null","null","0.00",1,0,0,"null",78,"4","Changeup",4,5,4,5,5,4,4,5,"Standard","Standard"
"SI","2017-08-02","88.6","2.9254","5.9613","Eric Thames",519346,435043,"field_out","hit_into_play",,,,,6,"Eric Thames grounds out, second baseman Kolten Wong to first baseman Luke Voit.  ","R","L","L","MIL","STL","X",4,"ground_ball",2,1,2017,"1.1682","0.6094","0.4665","2.0557","null","null",542340,2,7,"Bot","153.27","154.75",,,425877,,"null","-8.2804","-128.4148","-4.6077","14.4371","27.4543","-24.8297","2.9363","1.2932","4","81.9","-32.5","87.4260","1812","5.8350",491707,435043,425877,572228,543939,576397,657557,545341,502054,572039,"54.6639","0.077","0.064","0.00",1,0,0,2,63,"4","Sinker",2,5,2,5,5,2,2,5,"Standard","Standard"
"FF","2017-08-02","96.1","-1.3421","5.7177","Eric Thames",519346,596133,"strikeout","swinging_strike",,,,,12,"Eric Thames strikes out swinging.  ","R","L","R","MIL","STL","S",2,"null",2,2,2017,"-0.5329","2.2043","0.0936","3.6620","null","null","null",0,6,"Bot","null","null",,,425877,,"null","4.9190","-139.4060","-4.6536","-7.9172","30.6645","-3.1154","3.0813","1.3416","null","null","null","95.1010","2256","5.8240",491707,596133,425877,572228,543939,576397,657557,500874,502054,545341,"54.6742","null","null","0.00",1,0,0,"null",50,"5","4-Seam Fastball",1,5,1,5,5,1,1,5,"Standard","Standard"
"null","2017-08-02","null","null","null","Eric Thames",519346,596133,"strikeout","swinging_strike",,,,,"null","Eric Thames strikes out swinging.  ","R","L","R","MIL","STL","S",2,"null",2,2,2017,"null","null","null","null",606115,"null","null",2,3,"Bot","null","null",,,425877,,"null","null","null","null","null","null","null","3.3590","1.7000","null","null","null","null","null","null",491707,596133,425877,572228,543939,576397,657557,500874,502054,545341,"null","null","null","0.00",1,0,0,"null",23,"5","",1,1,1,1,1,1,1,1,"Standard","Standard"
"FT","2017-08-02","93.1","-1.7052","5.1662","Eric Thames",519346,596133,"home_run","hit_into_play_score",,,,,5,"Eric Thames homers (25) on a fly ball to center field.  ","R","L","R","MIL","STL","X","null","fly_ball",1,1,2017,"-1.0222","0.8635","0.0560","2.5005","null","null","null",1,1,"Bot","161.88","40.51",,,425877,,"null","6.6760","-135.2700","-2.9765","-13.7929","25.6427","-21.2281","3.1842","1.5652","384","102.5","35.4","93.0140","2113","6.0230",491707,596133,425877,572228,543939,576397,657557,500874,502054,545341,"54.4749","0.644","1.287","2.00",1,0,3,6,5,"3","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2017-08-01","80.0","1.6721","6.1377","Eric Thames",519346,544928,"walk","ball",,,,,13,"Eric Thames walks.  ","R","L","L","MIL","STL","B","null","null",3,2,2017,"-1.1978","0.1000","-0.5107","1.0406","null","null","null",1,7,"Bot","null","null",,,425877,,"null","-2.5890","-116.2401","-4.6402","-10.1128","22.1113","-30.6575","3.1249","1.5616","null","null","null","78.9980","2429","5.6980",491692,544928,425877,572761,543939,576397,657557,545341,502054,572039,"54.8007","null","null","0.70",1,0,0,"null",56,"6","Slider",3,2,3,2,2,3,3,2,"Standard","Standard"
"CH","2017-08-01","86.8","-1.5748","5.4179","Eric Thames",519346,593372,"walk","ball",,,,,11,"Eric Thames walks.  ","R","L","R","MIL","STL","B","null","null",3,1,2017,"-1.2915","0.1622","-1.4627","2.6162","null","null","null",2,5,"Bot","null","null",,,425877,,"null","2.7120","-126.1271","-0.8687","-13.8190","23.5841","-30.5931","3.1249","1.5860","null","null","null","85.2320","2047","5.1660",491692,593372,425877,572761,543939,576397,657557,545341,502054,572039,"55.3326","null","null","0.70",1,0,0,"null",41,"5","Changeup",3,2,3,2,2,3,3,2,"Strategic","Standard"
"SL","2017-08-01","85.5","-1.0483","5.5426","Eric Thames",519346,593372,"walk","ball",,,,,11,"Eric Thames walks.  ","R","L","R","MIL","STL","B","null","null",3,2,2017,"1.3712","-0.0376","-1.0893","3.7554","null","null","null",0,3,"Bot","null","null",,,425877,,"null","-2.6630","-124.0839","2.0860","14.1701","24.2831","-33.2223","3.0272","1.4883","null","null","null","83.7420","2067","5.2220",491692,593372,425877,572761,543939,576397,657557,545341,502054,572039,"55.2760","null","null","0.70",1,0,0,"null",21,"8","Slider",3,0,3,0,0,3,3,0,"Standard","Standard"
"FF","2017-08-01","89.9","-1.1615","5.4476","Eric Thames",519346,593372,"double","hit_into_play_no_out",,,,,8,"Eric Thames doubles (19) on a ground ball to right fielder Stephen Piscotty.   Eric Sogard to 3rd.  ","R","L","R","MIL","STL","X",9,"ground_ball",2,1,2017,"-1.2069","1.2117","-0.1774","1.8840","null","null",519299,0,1,"Bot","187.81","128.69",,,425877,,"null","4.7976","-130.3674","-5.1765","-14.3355","28.3655","-17.9751","3.5645","1.3416","34","94.2","-1.3","88.0770","1906","5.4100",491692,593372,425877,572761,543939,576397,657557,545341,502054,572039,"55.0884","0.393","0.393","1.25",1,1,1,2,5,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-07-30","94.6","-1.5352","6.1761","Eric Thames",519346,518748,"field_out","hit_into_play",,,,,2,"Eric Thames flies out to left fielder Jon Jay.  ","R","L","R","MIL","CHC","X",7,"fly_ball",2,1,2017,"-0.4064","1.5191","-0.2423","3.0515","null","null","null",2,7,"Bot","52.30","75.13",,,575929,,"null","4.3691","-137.5593","-6.0664","-6.2418","28.5705","-11.1376","3.6045","1.3715","340","96.9","40.8","96.3140","2299","7.1590",491660,518748,575929,605170,450314,592178,608365,445055,546991,518792,"53.3392","0.102","0.167","0.00",1,0,0,3,57,"4","4-Seam Fastball",2,3,2,3,3,2,2,3,"Standard","Standard"
"FF","2017-07-30","91.6","-1.5721","5.8179","Eric Thames",519346,407793,"field_out","hit_into_play",,,,,5,"Eric Thames lines out softly to second baseman Ben Zobrist.  ","R","L","R","MIL","CHC","X",4,"line_drive",1,0,2017,"-0.4106","1.1338","0.0499","2.8521","null","null","null",2,5,"Bot","136.02","130.94",,,575929,,"null","4.9836","-133.2531","-4.1428","-5.8728","24.8076","-17.9315","3.6045","1.3715","169","58.5","25.7","92.2310","2236","6.3780",491660,407793,575929,605170,450314,592178,608365,445055,546991,518792,"54.1200","0.451","0.395","0.00",1,0,0,1,37,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2017-07-30","92.7","-1.4547","5.6603","Eric Thames",519346,407793,"single","hit_into_play_no_out",,,,,13,"Eric Thames singles on a line drive to left fielder Jon Jay.  ","R","L","R","MIL","CHC","X",7,"line_drive",1,1,2017,"-1.4468","0.4484","-0.8747","1.7202","null","null","null",1,3,"Bot","61.72","114.80",,,575929,,"null","4.5649","-134.6843","-5.2090","-18.4325","28.8872","-25.8732","3.5643","1.3414","251","77.3","27.1","92.2470","2250","6.0680",491660,407793,575929,605170,450314,592178,608365,445055,546991,518792,"54.4300","0.302","0.300","0.90",1,1,0,3,21,"3","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2017-07-30","79.6","-0.8185","6.6248","Eric Thames",519346,407793,"strikeout","swinging_strike",,,,,9,"Eric Thames strikes out swinging.  ","R","L","R","MIL","CHC","S",2,"null",1,2,2017,"1.3343","-0.1767","0.3896","1.4872","null","null","null",1,1,"Bot","null","null",,,575929,,"null","0.2138","-115.5432","-4.0775","11.5816","23.4586","-33.1535","3.6046","1.3716","null","null","null","78.3440","2335","5.7380",491660,407793,575929,605170,450314,592178,608365,445055,546991,518792,"54.7603","null","null","0.00",1,0,0,"null",5,"4","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-07-29","94.2","2.9855","6.2493","Eric Thames",519346,543557,"field_out","hit_into_play",,,,,5,"Eric Thames grounds out sharply, shortstop Addison Russell to first baseman Anthony Rizzo.  ","R","L","L","MIL","CHC","X",6,"ground_ball",3,1,2017,"1.2350","0.8890","0.0121","2.0754","null","null","null",1,10,"Bot","113.54","147.92",,,575929,,"null","-10.5393","-136.5164","-7.1531","17.9189","28.3133","-19.5476","3.5644","1.3415","11","106.7","-10.5","94.8610","1682","6.7600",491645,543557,575929,519203,595879,592178,608365,450314,445055,518792,"53.7383","0.395","0.374","0.00",1,0,0,2,79,"5","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"FT","2017-07-29","96.0","-0.7291","6.1323","Eric Thames",519346,467008,"field_out","hit_into_play",,,,,4,"Eric Thames grounds out, second baseman Javier Baez to first baseman Anthony Rizzo.  ","R","L","R","MIL","CHC","X",4,"ground_ball",2,2,2017,"-0.9989","1.2568","-0.4555","2.3296","null","null","null",0,8,"Bot","150.24","152.93",,,575929,,"null","2.9900","-139.5592","-7.3584","-13.8067","29.4234","-14.2388","3.5644","1.3415","4","86.5","-27.8","96.5080","2283","6.4840",491645,467008,575929,519203,595879,592178,608365,450314,445055,518792,"54.0141","0.081","0.078","0.00",1,0,0,2,63,"5","2-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"CH","2017-07-29","79.0","-2.3812","6.0600","Eric Thames",519346,543294,"strikeout","swinging_strike",,,,,13,"Eric Thames strikes out swinging.  ","R","L","R","MIL","CHC","S",2,"null",2,2,2017,"-0.9012","1.1029","-0.9079","1.2735","null","null",519299,2,5,"Bot","null","null",,,575929,,"null","4.8002","-114.7090","-5.6230","-8.6920","19.2593","-21.7943","3.5644","1.3415","null","null","null","78.5780","1993","5.8980",491645,543294,575929,519203,450314,592178,595879,656941,664023,518792,"54.6006","null","null","0.00",1,0,0,"null",41,"6","Changeup",1,0,1,0,0,1,1,0,"Standard","Standard"
"CH","2017-07-29","78.6","-2.3788","6.0830","Eric Thames",519346,543294,"field_out","hit_into_play",,,,,11,"Eric Thames flies out to center fielder Ian Happ.  ","R","L","R","MIL","CHC","X",8,"fly_ball",1,1,2017,"-0.9105","1.0399","-1.2683","2.7412","null","null",543590,1,3,"Bot","139.33","63.85",,,575929,,"null","4.0381","-114.1505","-2.2728","-8.6213","21.0459","-22.9895","3.5644","1.3415","352","91.6","23.2","78.1110","1935","6.0470",491645,543294,575929,519203,450314,592178,595879,656941,664023,518792,"54.4510","0.198","0.262","0.00",1,0,0,3,25,"3","Changeup",1,0,1,0,0,1,1,0,"Standard","Standard"
"FF","2017-07-29","85.3","-2.4244","6.1121","Eric Thames",519346,543294,"single","hit_into_play_no_out",,,,,4,"Eric Thames singles on a sharp line drive to center fielder Ian Happ.  ","R","L","R","MIL","CHC","X",8,"line_drive",1,0,2017,"-0.3698","1.3186","-0.5896","2.4468","null","null","null",1,1,"Bot","123.02","72.38",,,575929,,"null","5.0435","-123.9581","-5.0176","-4.7098","21.2745","-17.7940","3.6610","1.3958","243","106.7","11.9","85.6780","1989","6.2850",491645,543294,575929,519203,450314,592178,595879,656941,664023,518792,"54.2137","0.837","0.874","0.90",1,1,0,5,5,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2017-07-27","82.7","1.3461","6.1984","Eric Thames",519346,594840,"strikeout","foul_tip",,,,,5,"Eric Thames strikes out on a foul tip.  ","R","L","L","WSH","MIL","S",2,"null",3,2,2017,"-0.4981","0.1188","-0.2413","2.5248","null","null","null",1,8,"Top","null","null",,,446653,,"null","-2.6526","-120.3457","-2.2209","-4.4182","18.9657","-30.8619","3.5133","1.2919","null","null","null","82.8040","null","5.9340",491623,594840,446653,475582,506703,543685,594694,452252,664057,571718,"54.5634","null","null","0.00",1,0,0,"null",72,"9","Slider",15,2,2,15,2,15,2,15,"Infield shift","Standard"
"FF","2017-07-27","96.4","-3.3865","5.1358","Eric Thames",519346,453286,"walk","ball",,,,,11,"Eric Thames walks.  ","R","L","R","WSH","MIL","B","null","null",3,2,2017,"-0.7511","1.2606","-1.2873","3.0255","null","null","null",1,6,"Top","null","null",,,446653,,"null","7.2572","-140.0058","-2.8982","-11.4346","29.2672","-15.1251","3.5133","1.3992","null","null","null","96.5450","2464","6.3020",491623,453286,446653,475582,502517,543685,594694,452252,571718,547180,"54.1946","null","null","0.70",1,0,0,"null",54,"10","4-Seam Fastball",15,1,1,15,1,15,1,15,"Infield shift","Standard"
"CH","2017-07-27","82.6","-3.2651","5.2078","Eric Thames",519346,453286,"single","hit_into_play_no_out",,,,,7,"Eric Thames singles on a ground ball to second baseman Daniel Murphy.  ","R","L","R","WSH","MIL","X",4,"ground_ball",1,2,2017,"-0.3609","0.0444","-0.5658","1.3213","null","null","null",0,4,"Top","154.81","134.32",,,446653,,"null","6.9223","-120.1268","-2.5321","-4.7561","20.2968","-31.4707","3.5132","1.2918","60","91.3","2.8","83.8000","1395","6.8190",491623,453286,446653,475582,502517,543685,594694,452252,571718,547180,"53.6783","0.430","0.414","0.90",1,1,0,4,30,"4","Changeup",9,0,0,9,0,9,0,9,"Infield shift","Standard"
"FF","2017-07-27","95.9","-3.3449","5.2454","Eric Thames",519346,453286,"field_out","hit_into_play",,,,,1,"Eric Thames flies out to left fielder Adam Lind.  ","R","L","R","WSH","MIL","X",7,"fly_ball",2,2,2017,"-0.6746","1.1424","-0.5304","2.8140","null","null","null",1,1,"Top","87.11","70.40",,,446653,,"null","8.9424","-139.2356","-3.4295","-10.6262","27.7161","-16.7022","3.4263","1.2431","319","85.2","30.1","96.2280","2608","6.3400",491623,453286,446653,475582,502517,543685,594694,452252,571718,547180,"54.1575","0.037","0.054","0.00",1,0,0,3,2,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2017-07-25","90.4","-2.9412","5.6513","Eric Thames",519346,430599,"field_out","hit_into_play",,,,,5,"Eric Thames flies out to center fielder Brian Goodwin.  ","R","L","R","WSH","MIL","X",8,"fly_ball",2,1,2017,"-0.2477","1.6835","0.1043","2.8056",543768,"null",570267,2,8,"Top","106.23","37.67",,,446308,,"null","8.0641","-131.1317","-4.6617","-4.4781","26.5039","-12.0874","3.5137","1.2923","383","98.9","33.4","90.0800","2093","6.1580",491599,430599,446308,475582,502517,452220,594694,452252,571718,547180,"54.3389","0.470","0.916","0.00",1,0,0,5,67,"4","4-Seam Fastball",0,8,8,0,8,0,8,0,"Infield shift","Standard"
"SL","2017-07-25","79.1","1.9642","5.4075","Eric Thames",519346,424144,"hit_by_pitch","hit_by_pitch",,,,,12,"Eric Thames hit by pitch.  ","R","L","L","WSH","MIL","B","null","null",1,1,2017,"-0.9574","0.3801","2.2390","2.5959","null","null","null",1,7,"Top","null","null",,,446308,,"null","2.2991","-114.9000","-0.0258","-8.7161","21.2078","-29.1246","3.7186","1.4389","null","null","null","78.1370","2048","5.6880",491599,424144,446308,475582,502517,543685,452220,452252,571718,547180,"54.8089","null","null","0.70",1,0,0,"null",54,"3","Slider",0,7,7,0,7,0,7,0,"Infield shift","Standard"
"SL","2017-07-25","85.6","-1.9097","5.9644","Eric Thames",519346,429719,"home_run","hit_into_play_score",,,,,3,"Eric Thames homers (24) on a fly ball to right field.  ","R","L","R","WSH","MIL","X","null","fly_ball",1,1,2017,"-0.0128","0.5090","0.5211","3.1028","null","null","null",0,5,"Top","244.86","60.20",,,446308,,"null","5.7858","-124.4452","-1.5260","-1.2616","24.2398","-26.7351","3.5134","1.2920","428","106.3","34.3","86.0590","2360","6.5590",491599,429719,446308,475582,502517,543685,452220,452252,571718,547180,"53.9379","0.823","1.656","2.00",1,0,3,6,38,"3","Slider",0,5,5,0,5,0,5,0,"Infield shift","Standard"
"FF","2017-07-25","93.3","-1.9763","6.1182","Eric Thames",519346,429719,"field_out","hit_into_play",,,,,5,"Eric Thames flies out to left fielder Adam Lind.  ","R","L","R","WSH","MIL","X",7,"fly_ball",1,1,2017,"-0.1806","1.4546","-0.1734","2.3769","null","null",543768,1,3,"Top","58.21","81.35",,,446308,,"null","5.0423","-135.5425","-7.1138","-3.2449","26.6693","-12.8203","3.5134","1.2920","321","93.7","29.8","93.8500","2131","6.4710",491599,429719,446308,475582,502517,543685,452220,452252,571718,547180,"54.0261","0.265","0.423","0.00",1,0,0,3,22,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2017-07-25","95.2","-1.8408","6.1762","Eric Thames",519346,429719,"strikeout","called_strike",,,,,6,"Eric Thames called out on strikes.  ","R","L","R","WSH","MIL","S",2,"null",2,2,2017,"-0.5840","1.6989","0.5702","2.3728","null",543768,570267,2,1,"Top","null","null",,,446308,,"null","7.6962","-138.1321","-8.2289","-9.2599","29.7004","-8.4673","3.4269","1.5882","null","null","null","95.9030","2224","6.7630",491599,429719,446308,475582,502517,543685,452220,452252,571718,547180,"53.7344","null","null","0.00",1,0,0,"null",5,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SL","2017-07-23","85.3","-2.9210","5.9790","Eric Thames",519346,276542,"strikeout","swinging_strike",,,,,13,"Eric Thames strikes out swinging.  ","R","L","R","PHI","MIL","S",2,"null",1,2,2017,"-0.3117","0.2160","-0.0374","1.0957","null","null",542340,1,8,"Top","null","null",,,595284,,"null","7.3950","-123.8015","-5.6076","-4.6367","23.8005","-29.0731","3.2578","1.5428","null","null","null","85.3300","1143","6.3640",491568,276542,595284,571830,514917,596748,520471,435062,546318,608384,"54.1352","null","null","0.00",1,0,0,"null",61,"4","Slider",6,2,2,6,2,6,2,6,"Standard","Standard"
"CU","2017-07-23","78.2","-2.1372","6.1190","Eric Thames",519346,595191,"field_out","hit_into_play",,,,,7,"Eric Thames grounds out softly, pitcher Jerad Eickhoff to first baseman Tommy Joseph.  ","R","L","R","PHI","MIL","X",1,"ground_ball",1,1,2017,"0.2644","-0.1606","-0.5287","1.6212","null",542340,"null",2,5,"Top","136.84","179.67",,,595284,,"null","2.9795","-113.8934","-2.6300","1.8199","18.4166","-33.3466","3.3357","1.6106","2","40.2","-42.2","78.3950","2337","6.1070",491568,595191,595284,571830,514917,596748,520471,435062,546318,608384,"54.3921","0.156","0.154","0.00",1,0,0,1,37,"3","Curveball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
